TrajID_1,MRTime_1,Lon,Lat,Dbm_1,ECGI_1,CellID_1,Freq_1,Azimuth,Downtilt,Height,Power,Type,TrajID_2,MRTime_2,Lon2,Lat2,Dbm_2,ECGI_2,CellID_2,Freq_2,Azimuth2,Downtilt2,Height2,Power2,Type2,TrajID_3,MRTime_3,Lon3,Lat3,Dbm_3,ECGI_3,CellID_3,Freq_3,Azimuth3,Downtilt3,Height3,Power3,Type3,TrajID_4,MRTime_4,Lon4,Lat4,Dbm_4,ECGI_4,CellID_4,Freq_4,Azimuth4,Downtilt4,Height4,Power4,Type4,TrajID_5,MRTime_5,Lon5,Lat5,Dbm_5,ECGI_5,CellID_5,Freq_5,Azimuth5,Downtilt5,Height5,Power5,Type5,TrajID_6,MRTime_6,Lon6,Lat6,Dbm_6,ECGI_6,CellID_6,Freq_6,Azimuth6,Downtilt6,Height6,Power6,Type6,TrajID_7,MRTime_7,Lon7,Lat7,Dbm_7,ECGI_7,CellID_7,Freq_7,Azimuth7,Downtilt7,Height7,Power7,Type7,Longitude,Latitude
12904.0,1557403071.0,121.22056,31.267801,-91.0,9308970.0,289.0,1650.0,250.0,3.0,21.0,152.0,0.0,12904.0,1557403071.0,121.21028,31.27056,-101.0,9311520.0,387.0,1650.0,90.0,8.0,55.0,152.0,0.0,12904.0,1557403071.0,121.20507,31.26602,-102.0,9307680.0,441.0,1650.0,130.0,8.0,25.0,152.0,0.0,12904.0,1557403071.0,121.22458,31.27062,-103.0,10371350.0,1.0,1650.0,300.0,10.0,35.0,152.0,0.0,12904.0,1557403071.0,121.21028,31.27056,-104.0,9311530.0,389.0,1650.0,240.0,11.0,55.0,152.0,0.0,12904.0,1557403071.0,121.22056,31.267801,-104.0,9308960.0,288.0,1650.0,80.0,5.0,21.0,152.0,0.0,12904.0,1557403071.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,121.21367749999999,31.26508189
4421.0,1551958835.0,121.22458,31.27062,-98.0,10371361.0,0.0,450.0,90.0,7.0,35.0,152.0,0.0,4421.0,1551958835.0,121.22458,31.27062,-98.0,10371351.0,1.0,450.0,300.0,10.0,35.0,152.0,0.0,4421.0,1551958835.0,121.2231,31.2761,-98.0,9314081.0,36.0,450.0,110.0,5.0,28.0,152.0,0.0,4421.0,1551958835.0,121.22056,31.267801,-104.0,9308961.0,288.0,450.0,80.0,5.0,21.0,152.0,0.0,4421.0,1551958835.0,121.24476,31.27831,-107.0,8889643.0,135.0,450.0,170.0,2.0,20.0,152.0,0.0,4421.0,1551958835.0,121.204142,31.287094,-107.0,10219041.0,170.0,450.0,120.0,6.0,19.0,152.0,0.0,4421.0,1551958835.0,121.19451,31.27909,-107.0,9855521.0,16.0,450.0,90.0,5.0,30.0,152.0,0.0,121.22382040000001,31.27201323
1719.0,1555997109.0,121.22056,31.267801,-67.0,9308970.0,289.0,1650.0,250.0,3.0,21.0,152.0,0.0,1719.0,1555997109.0,121.22056,31.267801,-73.0,9308960.0,288.0,1650.0,80.0,5.0,21.0,152.0,0.0,1719.0,1555997109.0,121.22056,31.267801,-81.0,9308950.0,290.0,1650.0,330.0,4.0,21.0,152.0,0.0,1719.0,1555997109.0,121.22458,31.27062,-84.0,10371350.0,1.0,1650.0,300.0,10.0,35.0,152.0,0.0,1719.0,1555997109.0,121.21028,31.27056,-86.0,9311520.0,387.0,1650.0,90.0,8.0,55.0,152.0,0.0,1719.0,1555997109.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1719.0,1555997109.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,121.2195899,31.26760184
4364.0,1550030971.0,121.21028,31.27056,-79.0,9311520.0,387.0,1650.0,90.0,8.0,55.0,152.0,0.0,4364.0,1550030971.0,121.21028,31.27056,-83.0,9311530.0,389.0,1650.0,240.0,11.0,55.0,152.0,0.0,4364.0,1550030971.0,121.22458,31.27062,-88.0,10371350.0,1.0,1650.0,300.0,10.0,35.0,152.0,0.0,4364.0,1550030971.0,121.21028,31.27056,-88.0,9311510.0,388.0,1650.0,20.0,8.0,55.0,152.0,0.0,4364.0,1550030971.0,121.22056,31.267801,-89.0,9308970.0,289.0,1650.0,250.0,3.0,21.0,152.0,0.0,4364.0,1550030971.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,4364.0,1550030971.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,121.21215320000002,31.26755252
663.0,1558066176.0,121.21028,31.27056,-92.0,9311531.0,389.0,450.0,240.0,11.0,55.0,152.0,0.0,663.0,1558066176.0,121.21028,31.27056,-98.0,9311521.0,387.0,450.0,90.0,8.0,55.0,152.0,0.0,663.0,1558066176.0,121.20507,31.26602,-100.0,9307671.0,442.0,450.0,30.0,16.0,25.0,152.0,0.0,663.0,1558066176.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,663.0,1558066176.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,663.0,1558066176.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,663.0,1558066176.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,121.2113753,31.26855058
12282.0,1550745197.0,121.22458,31.27062,-87.0,10371351.0,1.0,450.0,300.0,10.0,35.0,152.0,0.0,12282.0,1550745197.0,121.2231,31.2761,-90.0,9314081.0,36.0,450.0,110.0,5.0,28.0,152.0,0.0,12282.0,1550745197.0,121.22458,31.27062,-94.0,10371361.0,0.0,450.0,90.0,7.0,35.0,152.0,0.0,12282.0,1550745197.0,121.204142,31.287094,-95.0,10219041.0,170.0,450.0,120.0,6.0,19.0,152.0,0.0,12282.0,1550745197.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,12282.0,1550745197.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,12282.0,1550745197.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,121.22389879999999,31.27189678
11425.0,1551693053.0,121.20507,31.26602,-93.0,9307680.0,441.0,1650.0,130.0,8.0,25.0,152.0,0.0,11425.0,1551693053.0,121.22056,31.267801,-99.0,9308970.0,289.0,1650.0,250.0,3.0,21.0,152.0,0.0,11425.0,1551693053.0,121.2128,31.25979,-100.0,9262122.0,205.0,1650.0,240.0,9.0,40.0,152.0,0.0,11425.0,1551693053.0,121.20507,31.26602,-102.0,9307690.0,443.0,1650.0,250.0,16.0,25.0,152.0,0.0,11425.0,1551693053.0,121.2128,31.25979,-103.0,9262102.0,206.0,1650.0,10.0,13.0,40.0,152.0,0.0,11425.0,1551693053.0,121.2,31.27305556,-103.0,10471456.0,57.0,1650.0,150.0,5.0,28.0,152.0,0.0,11425.0,1551693053.0,121.206085,31.261273,-105.0,185759058.0,267.0,1650.0,60.0,6.0,25.0,152.0,0.0,121.21100430000001,31.26361478
13138.0,1552905615.0,121.21028,31.27056,-89.0,9311511.0,388.0,450.0,20.0,8.0,55.0,152.0,0.0,13138.0,1552905615.0,121.21028,31.27056,-87.0,9311531.0,389.0,450.0,240.0,11.0,55.0,152.0,0.0,13138.0,1552905615.0,121.21028,31.27056,-88.0,9311521.0,387.0,450.0,90.0,8.0,55.0,152.0,0.0,13138.0,1552905615.0,121.2231,31.2761,-100.0,9314091.0,37.0,450.0,260.0,3.0,28.0,152.0,0.0,13138.0,1552905615.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,13138.0,1552905615.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,13138.0,1552905615.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,121.20958590000002,31.27111722
5126.0,1551683546.0,121.22458,31.27062,-94.0,10371351.0,1.0,450.0,300.0,10.0,35.0,152.0,0.0,5126.0,1551683546.0,121.22056,31.267801,-99.0,9308951.0,290.0,450.0,330.0,4.0,21.0,152.0,0.0,5126.0,1551683546.0,121.22056,31.267801,-103.0,9308961.0,288.0,450.0,80.0,5.0,21.0,152.0,0.0,5126.0,1551683546.0,121.21704,31.2506,-114.0,8591639.0,117.0,450.0,340.0,11.0,25.0,152.0,0.0,5126.0,1551683546.0,121.22458,31.27062,-121.0,10371361.0,0.0,450.0,90.0,7.0,35.0,152.0,0.0,5126.0,1551683546.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,5126.0,1551683546.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,121.22081159999999,31.26973884
5260.0,1557493530.0,121.22458,31.27062,-93.0,10371351.0,1.0,450.0,300.0,10.0,35.0,152.0,0.0,5260.0,1557493530.0,121.22056,31.267801,-96.0,9308971.0,289.0,450.0,250.0,3.0,21.0,152.0,0.0,5260.0,1557493530.0,121.20507,31.26602,-99.0,9307681.0,441.0,450.0,130.0,8.0,25.0,152.0,0.0,5260.0,1557493530.0,121.21028,31.27056,-102.0,9311521.0,387.0,450.0,90.0,8.0,55.0,152.0,0.0,5260.0,1557493530.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,5260.0,1557493530.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,5260.0,1557493530.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,121.2131715,31.26431598
