TrajID_1,MRTime_1,Lon,Lat,Dbm_1,ECGI_1,CellID_1,Freq_1,Azimuth,Downtilt,Height,Power,Type,TrajID_2,MRTime_2,Lon2,Lat2,Dbm_2,ECGI_2,CellID_2,Freq_2,Azimuth2,Downtilt2,Height2,Power2,Type2,TrajID_3,MRTime_3,Lon3,Lat3,Dbm_3,ECGI_3,CellID_3,Freq_3,Azimuth3,Downtilt3,Height3,Power3,Type3,TrajID_4,MRTime_4,Lon4,Lat4,Dbm_4,ECGI_4,CellID_4,Freq_4,Azimuth4,Downtilt4,Height4,Power4,Type4,TrajID_5,MRTime_5,Lon5,Lat5,Dbm_5,ECGI_5,CellID_5,Freq_5,Azimuth5,Downtilt5,Height5,Power5,Type5,TrajID_6,MRTime_6,Lon6,Lat6,Dbm_6,ECGI_6,CellID_6,Freq_6,Azimuth6,Downtilt6,Height6,Power6,Type6,TrajID_7,MRTime_7,Lon7,Lat7,Dbm_7,ECGI_7,CellID_7,Freq_7,Azimuth7,Downtilt7,Height7,Power7,Type7,Longitude,Latitude
1605.0,1557444328.0,121.21028,31.27056,-98.0,9311511.0,388.0,450.0,20.0,8.0,55.0,152.0,0.0,1605.0,1557444328.0,121.206389,31.283231,-99.0,13076513.0,61.0,450.0,120.0,3.0,28.0,152.0,0.0,1605.0,1557444328.0,121.2,31.27305556,-104.0,10471457.0,57.0,450.0,150.0,5.0,28.0,152.0,0.0,1605.0,1557444328.0,121.19451,31.27909,-106.0,9855521.0,16.0,450.0,90.0,5.0,30.0,152.0,0.0,1605.0,1557444328.0,121.2231,31.2761,-107.0,9314091.0,37.0,450.0,260.0,3.0,28.0,152.0,0.0,1605.0,1557444328.0,121.21028,31.27056,-108.0,9311531.0,389.0,450.0,240.0,11.0,55.0,152.0,0.0,1605.0,1557444328.0,121.20507,31.26602,-109.0,9307671.0,442.0,450.0,30.0,16.0,25.0,152.0,0.0,121.2069807,31.27474447
3199.0,1546955197.0,121.20398,31.28044,-76.0,9309728.0,105.0,1650.0,120.0,4.0,30.0,152.0,0.0,3199.0,1546955197.0,121.206389,31.283231,-75.0,13076512.0,61.0,1650.0,120.0,3.0,28.0,152.0,0.0,3199.0,1546955197.0,121.20398,31.28044,-87.0,9309718.0,106.0,1650.0,0.0,4.0,30.0,152.0,0.0,3199.0,1546955197.0,121.206389,31.283231,-88.0,13076522.0,62.0,1650.0,240.0,3.0,28.0,152.0,0.0,3199.0,1546955197.0,121.20398,31.28044,-89.0,9309738.0,107.0,1650.0,240.0,4.0,30.0,152.0,0.0,3199.0,1546955197.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,3199.0,1546955197.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,121.2066693,31.27987606
1647.0,1554716803.0,121.19451,31.27909,-95.0,9855510.0,15.0,1650.0,0.0,5.0,30.0,152.0,0.0,1647.0,1554716803.0,121.19451,31.27909,-83.0,9855510.0,15.0,1650.0,0.0,5.0,30.0,152.0,0.0,1647.0,1554716803.0,121.19138,31.28777,-95.0,9231648.0,208.0,1650.0,120.0,4.0,18.0,152.0,0.0,1647.0,1554716803.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1647.0,1554716803.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1647.0,1554716803.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1647.0,1554716803.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,121.1943301,31.28360769
1726.0,1554206351.0,121.204142,31.287094,-95.0,10219051.0,168.0,450.0,240.0,6.0,19.0,152.0,0.0,1726.0,1554206351.0,121.204142,31.287094,-94.0,10219041.0,170.0,450.0,120.0,6.0,19.0,152.0,0.0,1726.0,1554206351.0,121.206389,31.283231,-98.0,13076523.0,62.0,450.0,240.0,3.0,28.0,152.0,0.0,1726.0,1554206351.0,121.204142,31.287094,-101.0,10219031.0,169.0,450.0,0.0,13.0,19.0,122.0,0.0,1726.0,1554206351.0,121.2095,31.2921,-103.0,8891947.0,81.0,450.0,270.0,6.0,22.0,122.0,0.0,1726.0,1554206351.0,121.19451,31.27909,-104.0,9855511.0,15.0,450.0,0.0,5.0,30.0,152.0,0.0,1726.0,1554206351.0,121.21594,31.28893,-105.0,13287201.0,414.0,450.0,300.0,25.0,25.0,152.0,0.0,121.20306140000001,31.28647131
4964.0,1545961492.0,121.204142,31.287094,-83.0,10219050.0,168.0,1650.0,240.0,6.0,19.0,152.0,0.0,4964.0,1545961492.0,121.19138,31.28777,-92.0,9231648.0,208.0,1650.0,120.0,4.0,18.0,152.0,0.0,4964.0,1545961492.0,121.204142,31.287094,-99.0,10219030.0,169.0,1650.0,0.0,13.0,19.0,122.0,0.0,4964.0,1545961492.0,121.2095,31.2921,-100.0,8891946.0,81.0,1650.0,270.0,6.0,22.0,122.0,0.0,4964.0,1545961492.0,121.206389,31.283231,-100.0,13076522.0,62.0,1650.0,240.0,3.0,28.0,152.0,0.0,4964.0,1545961492.0,121.204142,31.287094,-101.0,10219040.0,170.0,1650.0,120.0,6.0,19.0,152.0,0.0,4964.0,1545961492.0,121.21594,31.28893,-103.0,13287200.0,414.0,1650.0,300.0,25.0,25.0,152.0,0.0,121.20047040000001,31.28747307
1279.0,1554766351.0,121.19138,31.28777,-79.0,9231648.0,208.0,1650.0,120.0,4.0,18.0,152.0,0.0,1279.0,1554766351.0,121.2,31.27305556,-91.0,10471446.0,58.0,1650.0,0.0,2.0,28.0,152.0,0.0,1279.0,1554766351.0,121.19138,31.28777,-91.0,9231658.0,209.0,1650.0,270.0,6.0,18.0,152.0,0.0,1279.0,1554766351.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1279.0,1554766351.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1279.0,1554766351.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1279.0,1554766351.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,121.1934128,31.28366645
3999.0,1553168720.0,121.19451,31.27909,-92.0,9855511.0,15.0,450.0,0.0,5.0,30.0,152.0,0.0,3999.0,1553168720.0,121.2095,31.2921,-101.0,8891947.0,81.0,450.0,270.0,6.0,22.0,122.0,0.0,3999.0,1553168720.0,121.2,31.27305556,-101.0,10471447.0,58.0,450.0,0.0,2.0,28.0,152.0,0.0,3999.0,1553168720.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,3999.0,1553168720.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,3999.0,1553168720.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,3999.0,1553168720.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,121.19462709999999,31.28596489
8472.0,1549075999.0,121.19138,31.28777,-85.0,9231648.0,208.0,1650.0,120.0,4.0,18.0,152.0,0.0,8472.0,1549075999.0,121.204142,31.287094,-96.0,10219050.0,168.0,1650.0,240.0,6.0,19.0,152.0,0.0,8472.0,1549075999.0,121.2,31.27305556,-99.0,10471446.0,58.0,1650.0,0.0,2.0,28.0,152.0,0.0,8472.0,1549075999.0,121.194921,31.292624,-100.0,10409760.0,283.0,1650.0,110.0,5.0,35.0,152.0,0.0,8472.0,1549075999.0,121.19138,31.28777,-100.0,9231638.0,207.0,1650.0,0.0,6.0,18.0,122.0,0.0,8472.0,1549075999.0,121.20398,31.28044,-102.0,9309718.0,106.0,1650.0,0.0,4.0,30.0,152.0,0.0,8472.0,1549075999.0,121.2095,31.2921,-106.0,8891946.0,81.0,1650.0,270.0,6.0,22.0,122.0,0.0,121.1991485,31.28759866
4801.0,1549875301.0,121.206389,31.283231,-77.0,13076503.0,60.0,450.0,0.0,3.0,28.0,152.0,0.0,4801.0,1549875301.0,121.204142,31.287094,-92.0,10219041.0,170.0,450.0,120.0,6.0,19.0,152.0,0.0,4801.0,1549875301.0,121.21594,31.28893,-94.0,13287201.0,414.0,450.0,300.0,25.0,25.0,152.0,0.0,4801.0,1549875301.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,4801.0,1549875301.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,4801.0,1549875301.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,4801.0,1549875301.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,121.207128,31.28370522
6611.0,1552210708.0,121.19138,31.28777,-70.0,9231648.0,208.0,1650.0,120.0,4.0,18.0,152.0,0.0,6611.0,1552210708.0,121.2,31.27305556,-83.0,10471446.0,58.0,1650.0,0.0,2.0,28.0,152.0,0.0,6611.0,1552210708.0,121.19138,31.28777,-84.0,9231658.0,209.0,1650.0,270.0,6.0,18.0,152.0,0.0,6611.0,1552210708.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,6611.0,1552210708.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,6611.0,1552210708.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,6611.0,1552210708.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,121.193809,31.28713479
