TrajID_1,MRTime_1,Lon,Lat,Dbm_1,ECGI_1,CellID_1,Freq_1,Azimuth,Downtilt,Height,Power,Type,TrajID_2,MRTime_2,Lon2,Lat2,Dbm_2,ECGI_2,CellID_2,Freq_2,Azimuth2,Downtilt2,Height2,Power2,Type2,TrajID_3,MRTime_3,Lon3,Lat3,Dbm_3,ECGI_3,CellID_3,Freq_3,Azimuth3,Downtilt3,Height3,Power3,Type3,TrajID_4,MRTime_4,Lon4,Lat4,Dbm_4,ECGI_4,CellID_4,Freq_4,Azimuth4,Downtilt4,Height4,Power4,Type4,TrajID_5,MRTime_5,Lon5,Lat5,Dbm_5,ECGI_5,CellID_5,Freq_5,Azimuth5,Downtilt5,Height5,Power5,Type5,TrajID_6,MRTime_6,Lon6,Lat6,Dbm_6,ECGI_6,CellID_6,Freq_6,Azimuth6,Downtilt6,Height6,Power6,Type6,TrajID_7,MRTime_7,Lon7,Lat7,Dbm_7,ECGI_7,CellID_7,Freq_7,Azimuth7,Downtilt7,Height7,Power7,Type7,Longitude,Latitude
7910.0,1548820596.0,121.23593,31.26736,-69.0,9308182.0,321.0,1650.0,20.0,13.0,40.0,152.0,0.0,7910.0,1548820596.0,121.234166666667,31.2530555555556,-92.0,10190870.0,105.0,1650.0,350.0,10.0,40.0,152.0,0.0,7910.0,1548820596.0,121.23593,31.26736,-93.0,9308202.0,323.0,1650.0,240.0,11.0,40.0,152.0,0.0,7910.0,1548820596.0,121.237021,31.273281,-97.0,10219296.0,278.0,1650.0,100.0,6.0,38.0,152.0,0.0,7910.0,1548820596.0,121.237021,31.273281,-98.0,10219306.0,277.0,1650.0,250.0,12.0,38.0,152.0,0.0,7910.0,1548820596.0,121.23593,31.26736,-100.0,9308192.0,322.0,1650.0,130.0,5.0,40.0,152.0,0.0,7910.0,1548820596.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,121.2356506,31.26933507
3833.0,1547827884.0,121.237021,31.273281,-77.0,10219296.0,278.0,1650.0,100.0,6.0,38.0,152.0,0.0,3833.0,1547827884.0,121.237021,31.273281,-92.0,10219306.0,277.0,1650.0,250.0,12.0,38.0,152.0,0.0,3833.0,1547827884.0,121.244612,31.272191,-93.0,10402326.0,72.0,1650.0,340.0,7.0,20.0,152.0,0.0,3833.0,1547827884.0,121.24476,31.27831,-97.0,8889642.0,135.0,1650.0,170.0,2.0,20.0,152.0,0.0,3833.0,1547827884.0,121.23593,31.26736,-99.0,9308182.0,321.0,1650.0,20.0,13.0,40.0,152.0,0.0,3833.0,1547827884.0,121.237021,31.273281,-107.0,10219286.0,276.0,1650.0,10.0,14.0,38.0,152.0,0.0,3833.0,1547827884.0,121.22458,31.27062,-112.0,10371360.0,0.0,1650.0,90.0,7.0,35.0,152.0,0.0,121.2378275,31.27240948
3174.0,1557878130.0,121.23305,31.29111,-95.0,9312033.0,260.0,450.0,240.0,9.0,45.0,152.0,0.0,3174.0,1557878130.0,121.22458,31.27062,-102.0,10371361.0,0.0,450.0,90.0,7.0,35.0,152.0,0.0,3174.0,1557878130.0,121.244612,31.272191,-108.0,10402347.0,73.0,450.0,240.0,7.0,20.0,152.0,0.0,3174.0,1557878130.0,121.22056,31.267801,-109.0,9308961.0,288.0,450.0,80.0,5.0,21.0,152.0,0.0,3174.0,1557878130.0,121.246388888889,31.2672222222222,-112.0,12817431.0,363.0,450.0,0.0,3.0,28.0,152.0,0.0,3174.0,1557878130.0,121.20507,31.26602,-114.0,9307681.0,441.0,450.0,130.0,8.0,25.0,152.0,0.0,3174.0,1557878130.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,121.2359557,31.26726264
599.0,1557453006.0,121.237021,31.273281,-89.0,10219306.0,277.0,1650.0,250.0,12.0,38.0,152.0,0.0,599.0,1557453006.0,121.237021,31.273281,-87.0,10219296.0,278.0,1650.0,100.0,6.0,38.0,152.0,0.0,599.0,1557453006.0,121.244612,31.272191,-89.0,10402326.0,72.0,1650.0,340.0,7.0,20.0,152.0,0.0,599.0,1557453006.0,121.244612,31.272191,-95.0,10402346.0,73.0,1650.0,240.0,7.0,20.0,152.0,0.0,599.0,1557453006.0,121.22458,31.27062,-96.0,10371360.0,0.0,1650.0,90.0,7.0,35.0,152.0,0.0,599.0,1557453006.0,121.23593,31.26736,-97.0,9308182.0,321.0,1650.0,20.0,13.0,40.0,152.0,0.0,599.0,1557453006.0,121.237021,31.273281,-99.0,10219286.0,276.0,1650.0,10.0,14.0,38.0,152.0,0.0,121.2371227,31.27261513
718.0,1555412324.0,121.237021,31.273281,-88.0,10219296.0,278.0,1650.0,100.0,6.0,38.0,152.0,0.0,718.0,1555412324.0,121.237021,31.273281,-91.0,10219306.0,277.0,1650.0,250.0,12.0,38.0,152.0,0.0,718.0,1555412324.0,121.244612,31.272191,-95.0,10402326.0,72.0,1650.0,340.0,7.0,20.0,152.0,0.0,718.0,1555412324.0,121.244612,31.272191,-100.0,10402346.0,73.0,1650.0,240.0,7.0,20.0,152.0,0.0,718.0,1555412324.0,121.22458,31.27062,-100.0,10371360.0,0.0,1650.0,90.0,7.0,35.0,152.0,0.0,718.0,1555412324.0,121.237021,31.273281,-101.0,10219286.0,276.0,1650.0,10.0,14.0,38.0,152.0,0.0,718.0,1555412324.0,121.246388888889,31.2672222222222,-101.0,12817430.0,363.0,1650.0,0.0,3.0,28.0,122.0,0.0,121.2370572,31.27280325
1647.0,1554717354.0,121.22458,31.27062,-87.0,10371360.0,0.0,1650.0,90.0,7.0,35.0,152.0,0.0,1647.0,1554717354.0,121.22458,31.27062,-102.0,10371350.0,1.0,1650.0,300.0,10.0,35.0,152.0,0.0,1647.0,1554717354.0,121.23344,31.28256,-105.0,9883936.0,331.0,1650.0,160.0,4.0,35.0,152.0,0.0,1647.0,1554717354.0,121.237021,31.273281,-105.0,10219306.0,277.0,1650.0,250.0,12.0,38.0,152.0,0.0,1647.0,1554717354.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1647.0,1554717354.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1647.0,1554717354.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,121.2291971,31.27237288
5531.0,1548667388.0,121.237021,31.273281,-84.0,10219306.0,277.0,1650.0,250.0,12.0,38.0,152.0,0.0,5531.0,1548667388.0,121.237021,31.273281,-99.0,10219286.0,276.0,1650.0,10.0,14.0,38.0,152.0,0.0,5531.0,1548667388.0,121.22458,31.27062,-107.0,10371360.0,0.0,1650.0,90.0,7.0,35.0,152.0,0.0,5531.0,1548667388.0,121.2354,31.27543,-113.0,9006122.0,356.0,1650.0,270.0,6.0,30.0,152.0,0.0,5531.0,1548667388.0,121.23593,31.26736,-137.0,9308182.0,321.0,1650.0,20.0,13.0,40.0,152.0,0.0,5531.0,1548667388.0,121.23593,31.26736,-97.0,9308182.0,321.0,1650.0,20.0,13.0,40.0,152.0,0.0,5531.0,1548667388.0,121.237021,31.273281,-98.0,10219286.0,276.0,1650.0,10.0,14.0,38.0,152.0,0.0,121.233856,31.27232265
10479.0,1548597786.0,121.237021,31.273281,-80.0,10219306.0,277.0,1650.0,250.0,12.0,38.0,152.0,0.0,10479.0,1548597786.0,121.244612,31.272191,-93.0,10402326.0,72.0,1650.0,340.0,7.0,20.0,152.0,0.0,10479.0,1548597786.0,121.22458,31.27062,-93.0,10371360.0,0.0,1650.0,90.0,7.0,35.0,152.0,0.0,10479.0,1548597786.0,121.23593,31.26736,-94.0,9308182.0,321.0,1650.0,20.0,13.0,40.0,152.0,0.0,10479.0,1548597786.0,121.237021,31.273281,-96.0,10219296.0,278.0,1650.0,100.0,6.0,38.0,152.0,0.0,10479.0,1548597786.0,121.22056,31.267801,-97.0,9308950.0,290.0,1650.0,330.0,4.0,21.0,152.0,0.0,10479.0,1548597786.0,121.237021,31.273281,-100.0,10219286.0,276.0,1650.0,10.0,14.0,38.0,152.0,0.0,121.236186,31.27252564
10419.0,1551849046.0,121.237021,31.273281,-76.0,10219296.0,278.0,1650.0,100.0,6.0,38.0,152.0,0.0,10419.0,1551849046.0,121.244612,31.272191,-93.0,10402326.0,72.0,1650.0,340.0,7.0,20.0,152.0,0.0,10419.0,1551849046.0,121.22458,31.27062,-105.0,10371360.0,0.0,1650.0,90.0,7.0,35.0,152.0,0.0,10419.0,1551849046.0,121.237021,31.273281,-112.0,10219306.0,277.0,1650.0,250.0,12.0,38.0,152.0,0.0,10419.0,1551849046.0,121.23593,31.26736,-101.0,9308182.0,321.0,1650.0,20.0,13.0,40.0,152.0,0.0,10419.0,1551849046.0,121.237021,31.273281,-104.0,10219306.0,277.0,1650.0,250.0,12.0,38.0,152.0,0.0,10419.0,1551849046.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,121.2396132,31.27220427
2017.0,1548485517.0,121.237021,31.273281,-72.0,10219306.0,277.0,1650.0,250.0,12.0,38.0,152.0,0.0,2017.0,1548485517.0,121.237021,31.273281,-83.0,10219296.0,278.0,1650.0,100.0,6.0,38.0,152.0,0.0,2017.0,1548485517.0,121.24078,31.28716,-90.0,9005856.0,313.0,1650.0,180.0,6.0,30.0,152.0,0.0,2017.0,1548485517.0,121.237021,31.273281,-96.0,10219286.0,276.0,1650.0,10.0,14.0,38.0,152.0,0.0,2017.0,1548485517.0,121.23593,31.26736,-96.0,9308182.0,321.0,1650.0,20.0,13.0,40.0,152.0,0.0,2017.0,1548485517.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2017.0,1548485517.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,121.23652759999999,31.27216656
