TrajID_1,MRTime_1,Lon,Lat,Dbm_1,ECGI_1,CellID_1,Freq_1,Azimuth,Downtilt,Height,Power,Type,TrajID_2,MRTime_2,Lon2,Lat2,Dbm_2,ECGI_2,CellID_2,Freq_2,Azimuth2,Downtilt2,Height2,Power2,Type2,TrajID_3,MRTime_3,Lon3,Lat3,Dbm_3,ECGI_3,CellID_3,Freq_3,Azimuth3,Downtilt3,Height3,Power3,Type3,TrajID_4,MRTime_4,Lon4,Lat4,Dbm_4,ECGI_4,CellID_4,Freq_4,Azimuth4,Downtilt4,Height4,Power4,Type4,TrajID_5,MRTime_5,Lon5,Lat5,Dbm_5,ECGI_5,CellID_5,Freq_5,Azimuth5,Downtilt5,Height5,Power5,Type5,TrajID_6,MRTime_6,Lon6,Lat6,Dbm_6,ECGI_6,CellID_6,Freq_6,Azimuth6,Downtilt6,Height6,Power6,Type6,TrajID_7,MRTime_7,Lon7,Lat7,Dbm_7,ECGI_7,CellID_7,Freq_7,Azimuth7,Downtilt7,Height7,Power7,Type7,Longitude,Latitude
7169.0,1557977280.0,121.204142,31.287094,-97.0,10219050.0,168.0,1650.0,240.0,6.0,19.0,152.0,0.0,7169.0,1557977280.0,121.19138,31.28777,-104.0,9231648.0,208.0,1650.0,120.0,4.0,18.0,152.0,0.0,7169.0,1557977280.0,121.204142,31.287094,-106.0,10219030.0,169.0,1650.0,0.0,13.0,19.0,122.0,0.0,7169.0,1557977280.0,121.20398,31.28044,-109.0,9309718.0,106.0,1650.0,0.0,4.0,30.0,152.0,0.0,7169.0,1557977280.0,121.2,31.27305556,-110.0,10471446.0,58.0,1650.0,0.0,2.0,28.0,152.0,0.0,7169.0,1557977280.0,121.2095,31.2921,-111.0,8891946.0,81.0,1650.0,270.0,6.0,22.0,122.0,0.0,7169.0,1557977280.0,121.206389,31.283231,-113.0,13076522.0,62.0,1650.0,240.0,3.0,28.0,152.0,0.0,121.2001217,31.28827773
189.0,1554535299.0,121.195829,31.296378,-55.0,13590550.0,63.0,1650.0,0.0,3.0,28.0,152.0,0.0,189.0,1554535299.0,121.195829,31.296378,-76.0,13590560.0,64.0,1650.0,120.0,3.0,28.0,152.0,0.0,189.0,1554535299.0,121.195829,31.296378,-84.0,13590570.0,65.0,1650.0,240.0,3.0,28.0,152.0,0.0,189.0,1554535299.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,189.0,1554535299.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,189.0,1554535299.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,189.0,1554535299.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,121.195548,31.295469699999998
10268.0,1557502668.0,121.2095,31.2921,-83.0,8891946.0,81.0,1650.0,270.0,6.0,22.0,122.0,0.0,10268.0,1557502668.0,121.194921,31.292624,-89.0,10409760.0,283.0,1650.0,110.0,5.0,35.0,152.0,0.0,10268.0,1557502668.0,121.204142,31.287094,-92.0,10219050.0,168.0,1650.0,240.0,6.0,19.0,152.0,0.0,10268.0,1557502668.0,121.204142,31.287094,-93.0,10219030.0,169.0,1650.0,0.0,13.0,19.0,122.0,0.0,10268.0,1557502668.0,121.194921,31.292624,-94.0,10409750.0,282.0,1650.0,0.0,12.0,35.0,152.0,0.0,10268.0,1557502668.0,121.1951,31.3074,-94.0,8999466.0,121.0,1650.0,270.0,2.0,35.0,152.0,0.0,10268.0,1557502668.0,121.201784,31.306821,-95.0,10477866.0,314.0,1650.0,210.0,2.0,15.0,152.0,0.0,121.1991495,31.29448448
10718.0,1548844350.0,121.194946,31.300824,-105.0,13591073.0,25.0,450.0,100.0,7.0,32.0,122.0,0.0,10718.0,1548844350.0,121.2095,31.2921,-112.0,8891947.0,81.0,450.0,270.0,6.0,22.0,122.0,0.0,10718.0,1548844350.0,121.2161,31.3041,-113.0,8998945.0,369.0,450.0,120.0,4.0,29.0,152.0,0.0,10718.0,1548844350.0,121.1951,31.3074,-114.0,8999467.0,121.0,450.0,270.0,2.0,35.0,152.0,0.0,10718.0,1548844350.0,121.201784,31.306821,-115.0,10477867.0,314.0,450.0,210.0,2.0,15.0,152.0,0.0,10718.0,1548844350.0,121.185944,31.307889,-115.0,185629789.0,221.0,450.0,100.0,5.0,24.25,152.0,0.0,10718.0,1548844350.0,121.1773,31.3099,-115.0,9000983.0,372.0,450.0,290.0,1.0,40.0,152.0,0.0,121.1981434,31.29331972
12912.0,1548349967.0,121.194921,31.292624,-88.0,10409760.0,283.0,1650.0,110.0,5.0,35.0,152.0,0.0,12912.0,1548349967.0,121.19138,31.28777,-102.0,9231648.0,208.0,1650.0,120.0,4.0,18.0,152.0,0.0,12912.0,1548349967.0,121.204142,31.287094,-103.0,10219030.0,169.0,1650.0,0.0,13.0,19.0,122.0,0.0,12912.0,1548349967.0,121.195829,31.296378,-107.0,13590550.0,63.0,1650.0,0.0,3.0,28.0,152.0,0.0,12912.0,1548349967.0,121.2095,31.2921,-108.0,8891946.0,81.0,1650.0,270.0,6.0,22.0,122.0,0.0,12912.0,1548349967.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,12912.0,1548349967.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,121.20144440000001,31.29125097
331.0,1560842880.0,121.194946,31.300824,-98.0,13591072.0,25.0,1650.0,120.0,7.0,32.0,122.0,0.0,331.0,1560842880.0,121.1951,31.3074,-95.0,8999466.0,121.0,1650.0,270.0,2.0,35.0,152.0,0.0,331.0,1560842880.0,121.201784,31.306821,-104.0,10477866.0,314.0,1650.0,210.0,2.0,15.0,152.0,0.0,331.0,1560842880.0,121.185127,31.296995,-106.0,10479392.0,39.0,1650.0,120.0,14.0,35.0,152.0,0.0,331.0,1560842880.0,121.194921,31.292624,-107.0,10409750.0,282.0,1650.0,0.0,12.0,35.0,152.0,0.0,331.0,1560842880.0,121.194946,31.300824,-107.0,13591082.0,26.0,1650.0,240.0,7.0,32.0,122.0,0.0,331.0,1560842880.0,121.2161,31.3041,-108.0,8998944.0,369.0,1650.0,120.0,4.0,29.0,152.0,0.0,121.19662450000001,31.29677245
4079.0,1557319480.0,121.185944,31.307889,-116.0,185629789.0,221.0,450.0,100.0,5.0,24.25,152.0,0.0,4079.0,1557319480.0,121.2095,31.2921,-111.0,8891947.0,81.0,450.0,270.0,6.0,22.0,122.0,0.0,4079.0,1557319480.0,121.2161,31.3041,-114.0,8998945.0,369.0,450.0,120.0,4.0,29.0,152.0,0.0,4079.0,1557319480.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,4079.0,1557319480.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,4079.0,1557319480.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,4079.0,1557319480.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,121.19372079999998,31.29393688
8210.0,1555742494.0,121.204142,31.287094,-83.0,10219050.0,168.0,1650.0,240.0,6.0,19.0,152.0,0.0,8210.0,1555742494.0,121.204142,31.287094,-86.0,10219030.0,169.0,1650.0,0.0,13.0,19.0,122.0,0.0,8210.0,1555742494.0,121.204142,31.287094,-91.0,10219040.0,170.0,1650.0,120.0,6.0,19.0,152.0,0.0,8210.0,1555742494.0,121.20809,31.289755,-96.0,185627494.0,98.0,1650.0,240.0,6.0,25.0,152.0,0.0,8210.0,1555742494.0,121.2095,31.2921,-97.0,8891946.0,81.0,1650.0,270.0,6.0,22.0,122.0,0.0,8210.0,1555742494.0,121.20809,31.289755,-100.0,185627484.0,97.0,1650.0,120.0,6.0,25.0,152.0,0.0,8210.0,1555742494.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,121.20457569999999,31.28834082
9144.0,1548164004.0,121.2161,31.3041,-74.0,8998945.0,369.0,450.0,120.0,4.0,29.0,152.0,0.0,9144.0,1548164004.0,121.2095,31.2921,-91.0,8891947.0,81.0,450.0,270.0,6.0,22.0,122.0,0.0,9144.0,1548164004.0,121.194946,31.300824,-92.0,13591073.0,25.0,450.0,100.0,7.0,32.0,122.0,0.0,9144.0,1548164004.0,121.1951,31.3074,-93.0,8999467.0,121.0,450.0,270.0,2.0,35.0,152.0,0.0,9144.0,1548164004.0,121.194946,31.300824,-92.0,13591073.0,25.0,450.0,100.0,7.0,32.0,122.0,0.0,9144.0,1548164004.0,121.207975,31.304603,-98.0,185772381.0,424.0,450.0,140.0,8.0,30.0,152.0,0.0,9144.0,1548164004.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,121.20572720000001,31.29673748
12168.0,1551451047.0,121.195829,31.296378,-71.0,13590550.0,63.0,1650.0,0.0,3.0,28.0,152.0,0.0,12168.0,1551451047.0,121.195829,31.296378,-80.0,13590560.0,64.0,1650.0,120.0,3.0,28.0,152.0,0.0,12168.0,1551451047.0,121.194921,31.292624,-80.0,10409750.0,282.0,1650.0,0.0,12.0,35.0,152.0,0.0,12168.0,1551451047.0,121.195829,31.296378,-83.0,13590570.0,65.0,1650.0,240.0,3.0,28.0,152.0,0.0,12168.0,1551451047.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,12168.0,1551451047.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,12168.0,1551451047.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,121.1956966,31.29567224
